chr16	393387	394388	ST3449	.	+	chr16	393750	393751	-239	chr16	394025	394026	36	275
chr16	878075	879076	ST3610	.	+	chr16	878438	878439	-112	chr16	878713	878714	163	275
chr16	878075	879076	ST7252	.	-	chr16	878713	878714	-215	chr16	878438	878439	60	275
chr16	87831	88832	ST3347	.	+	chr16	88194	88195	-222	chr16	88469	88470	53	275
chr16	87831	88832	ST6990	.	-	chr16	88469	88470	-233	chr16	88194	88195	42	275
chr2	583011	584012	ST0204	.	+	chr2	583374	583375	-262	chr2	583649	583650	13	275
chr2	714089	715090	ST0243	.	+	chr2	714452	714453	-232	chr2	714727	714728	43	275
chr2	714089	715090	ST3889	.	-	chr2	714727	714728	-231	chr2	714452	714453	44	275
chr3	154695	155696	ST0312	.	+	chr3	155058	155059	-217	chr3	155333	155334	58	275
chr3	154695	155696	ST3971	.	-	chr3	155333	155334	-214	chr3	155058	155059	61	275
chr3	202144	203145	3F-92	.	+	chr3	202507	202508	-209	chr3	202782	202783	66	275
chr3	202144	203145	ST0323	.	+	chr3	202507	202508	-194	chr3	202782	202783	81	275
chr4	1084201	1085202	ST4341	.	-	chr4	1084839	1084840	-236	chr4	1084564	1084565	39	275
chr4	1229205	1230206	ST4382	.	-	chr4	1229843	1229844	-203	chr4	1229568	1229569	72	275
chr4	1470407	1471408	ST0785	.	+	chr4	1470770	1470771	-194	chr4	1471045	1471046	81	275
chr4	1470407	1471408	ST4461	.	-	chr4	1471045	1471046	-213	chr4	1470770	1470771	62	275
chr4	654380	655381	ST0544	.	+	chr4	654743	654744	-239	chr4	655018	655019	36	275
chr4	820565	821566	ST0589	.	+	chr4	820928	820929	-231	chr4	821203	821204	44	275
chr5	212826	213827	ST0875	.	+	chr5	213189	213190	-180	chr5	213464	213465	95	275
chr5	212826	213827	ST4551	.	-	chr5	213464	213465	-219	chr5	213189	213190	56	275
chr5	377391	378392	5F-191	.	+	chr5	377754	377755	-252	chr5	378029	378030	23	275
chr5	377391	378392	ST0925	.	+	chr5	377754	377755	-194	chr5	378029	378030	81	275
chr5	377391	378392	ST4612	.	-	chr5	378029	378030	-237	chr5	377754	377755	38	275
chr7	510655	511656	ST4887	.	-	chr7	511293	511294	-227	chr7	511018	511019	48	275
chr8	290376	291377	ST5174	.	-	chr8	291014	291015	-197	chr8	290739	290740	78	275
chr8	314291	315292	8F-135	.	+	chr8	314654	314655	-105	chr8	314929	314930	170	275
chr8	314291	315292	ST5179	.	-	chr8	314929	314930	-208	chr8	314654	314655	67	275
chr8	54220	55221	ST1397	.	+	chr8	54583	54584	-212	chr8	54858	54859	63	275
chr1	128645	129646	ST0028	.	+	chr1	129007	129008	-230	chr1	129283	129284	46	276
chr1	128645	129646	ST3667	.	-	chr1	129283	129284	-210	chr1	129007	129008	66	276
chr10	466652	467653	10F-209	.	+	chr10	467014	467015	-186	chr10	467290	467291	90	276
chr10	466652	467653	ST5532	.	-	chr10	467290	467291	-232	chr10	467014	467015	44	276
chr10	658255	659256	ST5596	.	-	chr10	658893	658894	-220	chr10	658617	658618	56	276
chr11	176136	177137	ST1959	.	+	chr11	176498	176499	-236	chr11	176774	176775	40	276
chr11	176136	177137	ST5670	.	-	chr11	176774	176775	-204	chr11	176498	176499	72	276
chr11	556979	557980	ST2090	.	+	chr11	557341	557342	-68	chr11	557617	557618	208	276
chr12	260345	261346	ST2184	.	+	chr12	260707	260708	-236	chr12	260983	260984	40	276
chr12	264833	265834	ST2187	.	+	chr12	265195	265196	-188	chr12	265471	265472	88	276
chr12	264833	265834	ST5906	.	-	chr12	265471	265472	-204	chr12	265195	265196	72	276
chr12	696540	697541	ST6030	.	-	chr12	697178	697179	-256	chr12	696902	696903	20	276
chr12	914512	915513	ST6099	.	-	chr12	915150	915151	-228	chr12	914874	914875	48	276
chr13	228290	229291	ST2488	.	+	chr13	228652	228653	-228	chr13	228928	228929	48	276
chr13	228290	229291	ST6196	.	-	chr13	228928	228929	-220	chr13	228652	228653	56	276
chr13	674423	675424	ST6335	.	-	chr13	675061	675062	-216	chr13	674785	674786	60	276
chr13	819564	820565	ST2686	.	+	chr13	819926	819927	-219	chr13	820202	820203	57	276
chr14	217117	218118	ST2768	.	+	chr14	217479	217480	-250	chr14	217755	217756	26	276
chr14	450210	451211	ST2852	.	+	chr14	450572	450573	-252	chr14	450848	450849	24	276
chr14	470759	471760	ST2859	.	+	chr14	471121	471122	-239	chr14	471397	471398	37	276
chr14	470759	471760	ST6540	.	-	chr14	471397	471398	-233	chr14	471121	471122	43	276
chr14	720351	721352	ST6607	.	-	chr14	720989	720990	-216	chr14	720713	720714	60	276
chr15	867702	868703	ST3262	.	+	chr15	868064	868065	-235	chr15	868340	868341	41	276
chr15	99080	100081	ST3001	.	+	chr15	99442	99443	-247	chr15	99718	99719	29	276
chr15	99080	100081	ST6656	.	-	chr15	99718	99719	-249	chr15	99442	99443	27	276
chr16	67095	68096	ST3337	.	+	chr16	67457	67458	-199	chr16	67733	67734	77	276
chr16	692063	693064	ST7190	.	-	chr16	692701	692702	-212	chr16	692425	692426	64	276
chr2	784226	785227	ST3911	.	-	chr2	784864	784865	-233	chr2	784588	784589	43	276
chr4	1317467	1318468	ST4411	.	-	chr4	1318105	1318106	-265	chr4	1317829	1317830	11	276
chr4	1476555	1477556	ST0787	.	+	chr4	1476917	1476918	-207	chr4	1477193	1477194	69	276
chr4	1476555	1477556	ST4465	.	-	chr4	1477193	1477194	-193	chr4	1476917	1476918	83	276
chr4	239702	240703	ST0421	.	+	chr4	240064	240065	-112	chr4	240340	240341	164	276
chr4	321605	322606	ST0446	.	+	chr4	321967	321968	-225	chr4	322243	322244	51	276
chr5	326642	327643	ST4599	.	-	chr5	327280	327281	-224	chr5	327004	327005	52	276
chr5	349031	350032	ST4606	.	-	chr5	349669	349670	-213	chr5	349393	349394	63	276
chr7	506353	507354	ST1201	.	+	chr7	506715	506716	-235	chr7	506991	506992	41	276
chr7	777568	778569	7F-347	.	+	chr7	777930	777931	-208	chr7	778206	778207	68	276
chr7	777568	778569	ST1300	.	+	chr7	777930	777931	-235	chr7	778206	778207	41	276
chr7	909849	910850	ST1340	.	+	chr7	910211	910212	-202	chr7	910487	910488	74	276
chr7	936485	937486	7F-426	.	+	chr7	936847	936848	-218	chr7	937123	937124	58	276
chr7	936485	937486	ST5026	.	-	chr7	937123	937124	-216	chr7	936847	936848	60	276
chr7	944442	945443	7R-433	.	-	chr7	945080	945081	-183	chr7	944804	944805	93	276
chr7	944442	945443	ST1351	.	+	chr7	944804	944805	-235	chr7	945080	945081	41	276
chr7	944442	945443	ST5030	.	-	chr7	945080	945081	-165	chr7	944804	944805	111	276
chr7	953139	954140	ST5032	.	-	chr7	953777	953778	-206	chr7	953501	953502	70	276
chr8	266633	267634	ST5164	.	-	chr8	267271	267272	-61	chr8	266995	266996	215	276
chr9	160088	161089	ST1608	.	+	chr9	160450	160451	-209	chr9	160726	160727	67	276
chr10	193313	194314	ST1754	.	+	chr10	193675	193676	-69	chr10	193952	193953	208	277
chr10	404736	405737	10R-155	.	-	chr10	405375	405376	-239	chr10	405098	405099	38	277
chr10	404736	405737	ST5508	.	-	chr10	405375	405376	-231	chr10	405098	405099	46	277
chr10	569030	570031	ST5559	.	-	chr10	569669	569670	-219	chr10	569392	569393	58	277
chr10	63166	64167	ST1706	.	+	chr10	63528	63529	-201	chr10	63805	63806	76	277
chr10	63166	64167	ST5388	.	-	chr10	63805	63806	-208	chr10	63528	63529	69	277
chr10	666777	667778	ST1896	.	+	chr10	667139	667140	-274	chr10	667416	667417	3	277
chr10	666777	667778	ST5599	.	-	chr10	667416	667417	-215	chr10	667139	667140	62	277
chr11	339100	340101	ST5728	.	-	chr11	339739	339740	-217	chr11	339462	339463	60	277
chr11	582975	583976	ST2100	.	+	chr11	583337	583338	-264	chr11	583614	583615	13	277
chr11	582975	583976	ST5817	.	-	chr11	583614	583615	-265	chr11	583337	583338	12	277
chr11	589190	590191	11F-259	.	+	chr11	589552	589553	-128	chr11	589829	589830	149	277
chr11	589190	590191	ST5818	.	-	chr11	589829	589830	-256	chr11	589552	589553	21	277
chr12	293199	294200	ST5919	.	-	chr12	293838	293839	-211	chr12	293561	293562	66	277
chr12	372802	373803	12F-150	.	+	chr12	373164	373165	-185	chr12	373441	373442	92	277
chr12	407796	408797	ST2231	.	+	chr12	408158	408159	-217	chr12	408435	408436	60	277
chr12	501757	502758	ST2255	.	+	chr12	502119	502120	-223	chr12	502396	502397	54	277
chr12	501757	502758	ST5971	.	-	chr12	502396	502397	-202	chr12	502119	502120	75	277
chr12	558852	559853	ST2277	.	+	chr12	559214	559215	-224	chr12	559491	559492	53	277
chr13	136874	137875	ST2459	.	+	chr13	137236	137237	-252	chr13	137513	137514	25	277
chr13	589255	590256	ST6306	.	-	chr13	589894	589895	-185	chr13	589617	589618	92	277
chr13	749334	750335	ST6351	.	-	chr13	749973	749974	-224	chr13	749696	749697	53	277
chr13	813772	814773	ST2684	.	+	chr13	814134	814135	-243	chr13	814411	814412	34	277
chr13	813772	814773	ST6375	.	-	chr13	814411	814412	-246	chr13	814134	814135	31	277
chr14	122243	123244	ST2742	.	+	chr14	122605	122606	-237	chr14	122882	122883	40	277
chr14	144896	145897	ST2745	.	+	chr14	145258	145259	-255	chr14	145535	145536	22	277
chr14	144896	145897	ST6445	.	-	chr14	145535	145536	-218	chr14	145258	145259	59	277
chr14	211143	212144	ST2766	.	+	chr14	211505	211506	-248	chr14	211782	211783	29	277
chr14	33831	34832	ST6413	.	-	chr14	34470	34471	-201	chr14	34193	34194	76	277
chr14	400415	401416	ST2835	.	+	chr14	400777	400778	-231	chr14	401054	401055	46	277
chr14	436960	437961	ST2847	.	+	chr14	437322	437323	-246	chr14	437599	437600	31	277
chr14	701276	702277	ST2946	.	+	chr14	701638	701639	-211	chr14	701915	701916	66	277
chr14	701276	702277	ST6601	.	-	chr14	701915	701916	-206	chr14	701638	701639	71	277
chr14	82194	83195	ST2726	.	+	chr14	82556	82557	-230	chr14	82833	82834	47	277
chr15	315820	316821	ST6718	.	-	chr15	316459	316460	-15	chr15	316182	316183	262	277
chr15	453102	454103	ST3131	.	+	chr15	453464	453465	-231	chr15	453741	453742	46	277
chr15	453102	454103	ST6769	.	-	chr15	453741	453742	-210	chr15	453464	453465	67	277
chr15	608812	609813	ST6815	.	-	chr15	609451	609452	-223	chr15	609174	609175	54	277
chr15	775055	776056	ST3228	.	+	chr15	775417	775418	-231	chr15	775694	775695	46	277
chr15	775055	776056	ST6871	.	-	chr15	775694	775695	-226	chr15	775417	775418	51	277
chr16	190797	191798	ST3384	.	+	chr16	191159	191160	-242	chr16	191436	191437	35	277
chr16	190797	191798	ST7026	.	-	chr16	191436	191437	-231	chr16	191159	191160	46	277
chr16	267172	268173	ST3405	.	+	chr16	267534	267535	-251	chr16	267811	267812	26	277
chr3	127184	128185	tN_28GUU_29C	.	+	chr3	127546	127547	-169	chr3	127823	127824	108	277
chr3	143013	144014	ST0310	.	+	chr3	143375	143376	-228	chr3	143652	143653	49	277
chr4	103006	104007	ST4037	.	-	chr4	103645	103646	-210	chr4	103368	103369	67	277
chr4	1127201	1128202	ST0669	.	+	chr4	1127563	1127564	-246	chr4	1127840	1127841	31	277
chr4	1127201	1128202	ST4354	.	-	chr4	1127840	1127841	-211	chr4	1127563	1127564	66	277
chr4	548046	549047	ST4183	.	-	chr4	548685	548686	-229	chr4	548408	548409	48	277
chr5	362110	363111	ST0922	.	+	chr5	362472	362473	-236	chr5	362749	362750	41	277
chr5	416145	417146	ST0935	.	+	chr5	416507	416508	-265	chr5	416784	416785	12	277
chr5	416145	417146	ST4626	.	-	chr5	416784	416785	-224	chr5	416507	416508	53	277
chr7	1017374	1018375	7F-455	.	+	chr7	1017736	1017737	-260	chr7	1018013	1018014	17	277
chr7	1017374	1018375	ST1374	.	+	chr7	1017736	1017737	-227	chr7	1018013	1018014	50	277
chr7	1017374	1018375	ST5057	.	-	chr7	1018013	1018014	-214	chr7	1017736	1017737	63	277
chr7	197504	198505	7R-88	.	-	chr7	198143	198144	-197	chr7	197866	197867	80	277
chr7	197504	198505	ST1096	.	+	chr7	197866	197867	-146	chr7	198143	198144	131	277
chr7	197504	198505	ST4796	.	-	chr7	198143	198144	-239	chr7	197866	197867	38	277
chr7	961698	962699	ST1356	.	+	chr7	962060	962061	-266	chr7	962337	962338	11	277
chr7	961698	962699	ST5035	.	-	chr7	962337	962338	-207	chr7	962060	962061	70	277
chr8	194835	195836	ST1445	.	+	chr8	195197	195198	-211	chr8	195474	195475	66	277
chr8	194835	195836	ST5139	.	-	chr8	195474	195475	-254	chr8	195197	195198	23	277
chr9	96024	97025	ST5268	.	-	chr9	96663	96664	-211	chr9	96386	96387	66	277
chr1	138010	139011	ST0033	.	+	chr1	138371	138372	-233	chr1	138649	138650	45	278
chr1	138010	139011	ST3669	.	-	chr1	138649	138650	-201	chr1	138371	138372	77	278
chr1	158274	159275	ST0039	.	+	chr1	158635	158636	-225	chr1	158913	158914	53	278
chr1	158274	159275	ST3674	.	-	chr1	158913	158914	-217	chr1	158635	158636	61	278
chr10	374476	375477	ST1803	.	+	chr10	374837	374838	-207	chr10	375115	375116	71	278
chr10	513430	514431	ST1843	.	+	chr10	513791	513792	-239	chr10	514069	514070	39	278
chr10	513430	514431	ST5543	.	-	chr10	514069	514070	-219	chr10	513791	513792	59	278
chr10	529250	530251	ST1848	.	+	chr10	529611	529612	-195	chr10	529889	529890	83	278
chr10	529250	530251	ST5551	.	-	chr10	529889	529890	-231	chr10	529611	529612	47	278
chr11	199825	200826	11F-90	.	+	chr11	200186	200187	-190	chr11	200464	200465	88	278
chr11	199825	200826	ST1967	.	+	chr11	200186	200187	-131	chr11	200464	200465	147	278
chr11	199825	200826	ST5679	.	-	chr11	200464	200465	-207	chr11	200186	200187	71	278
chr11	385130	386131	ST2035	.	+	chr11	385491	385492	-237	chr11	385769	385770	41	278
chr13	318061	319062	ST2523	.	+	chr13	318422	318423	-243	chr13	318700	318701	35	278
chr13	318061	319062	ST6225	.	-	chr13	318700	318701	-231	chr13	318422	318423	47	278
chr13	577074	578075	13R-255	.	-	chr13	577713	577714	-207	chr13	577435	577436	71	278
chr13	577074	578075	ST2611	.	+	chr13	577435	577436	-238	chr13	577713	577714	40	278
chr13	577074	578075	ST6303	.	-	chr13	577713	577714	-260	chr13	577435	577436	18	278
chr13	686891	687892	ST2647	.	+	chr13	687252	687253	-237	chr13	687530	687531	41	278
chr13	686891	687892	ST6337	.	-	chr13	687530	687531	-221	chr13	687252	687253	57	278
chr13	743080	744081	ST2664	.	+	chr13	743441	743442	-240	chr13	743719	743720	38	278
chr15	1002849	1003850	ST6951	.	-	chr15	1003488	1003489	-239	chr15	1003210	1003211	39	278
chr15	670017	671018	ST6832	.	-	chr15	670656	670657	-68	chr15	670378	670379	210	278
chr15	757232	758233	ST3221	.	+	chr15	757593	757594	-247	chr15	757871	757872	31	278
chr15	757232	758233	ST6863	.	-	chr15	757871	757872	-219	chr15	757593	757594	59	278
chr15	939027	940028	ST6929	.	-	chr15	939666	939667	-193	chr15	939388	939389	85	278
chr16	102545	103546	ST3352	.	+	chr16	102906	102907	-222	chr16	103184	103185	56	278
chr16	102545	103546	ST6994	.	-	chr16	103184	103185	-188	chr16	102906	102907	90	278
chr16	741756	742757	ST3569	.	+	chr16	742117	742118	-223	chr16	742395	742396	55	278
chr16	741756	742757	ST7209	.	-	chr16	742395	742396	-219	chr16	742117	742118	59	278
chr16	833920	834921	ST3600	.	+	chr16	834281	834282	-245	chr16	834559	834560	33	278
chr16	833920	834921	ST7240	.	-	chr16	834559	834560	-253	chr16	834281	834282	25	278
chr2	686220	687221	ST0235	.	+	chr2	686581	686582	-239	chr2	686859	686860	39	278
chr2	686220	687221	ST3880	.	-	chr2	686859	686860	-219	chr2	686581	686582	59	278
chr3	258244	259245	ST0344	.	+	chr3	258605	258606	-239	chr3	258883	258884	39	278
chr4	1198423	1199424	ST0694	.	+	chr4	1198784	1198785	-204	chr4	1199062	1199063	74	278
chr4	1198423	1199424	ST4373	.	-	chr4	1199062	1199063	-262	chr4	1198784	1198785	16	278
chr4	1288779	1289780	ST0726	.	+	chr4	1289140	1289141	-240	chr4	1289418	1289419	38	278
chr4	1413963	1414964	ST0767	.	+	chr4	1414324	1414325	-224	chr4	1414602	1414603	54	278
chr4	292158	293159	ST0435	.	+	chr4	292519	292520	-249	chr4	292797	292798	29	278
chr4	292158	293159	ST4093	.	-	chr4	292797	292798	-225	chr4	292519	292520	53	278
chr4	388471	389472	ST4136	.	-	chr4	389110	389111	-207	chr4	388832	388833	71	278
chr4	494031	495032	ST4169	.	-	chr4	494670	494671	-254	chr4	494392	494393	24	278
chr4	733538	734539	ST0565	.	+	chr4	733899	733900	-235	chr4	734177	734178	43	278
chr4	733538	734539	ST4245	.	-	chr4	734177	734178	-207	chr4	733899	733900	71	278
chr4	903107	904108	ST4283	.	-	chr4	903746	903747	-206	chr4	903468	903469	72	278
chr7	677616	678617	ST1261	.	+	chr7	677977	677978	-269	chr7	678255	678256	9	278
chr8	327681	328682	ST1487	.	+	chr8	328042	328043	-211	chr8	328320	328321	67	278
chr8	327681	328682	ST5182	.	-	chr8	328320	328321	-215	chr8	328042	328043	63	278
chr9	150982	151983	ST1605	.	+	chr9	151343	151344	-220	chr9	151621	151622	58	278
chr9	150982	151983	ST5280	.	-	chr9	151621	151622	-270	chr9	151343	151344	8	278
chr9	35609	36610	9R-14-m	.	-	chr9	36248	36249	-236	chr9	35970	35971	42	278
chr9	35609	36610	ST5248	.	-	chr9	36248	36249	-236	chr9	35970	35971	42	278
chr9	422471	423472	ST5371	.	-	chr9	423110	423111	-151	chr9	422832	422833	127	278
chr1	183101	184102	1R-83	.	-	chr1	183741	183742	-143	chr1	183462	183463	136	279
chr10	191856	192857	ST1753	.	+	chr10	192217	192218	-247	chr10	192496	192497	32	279
chr10	277733	278734	10F-134	.	+	chr10	278094	278095	-210	chr10	278373	278374	69	279
chr10	277733	278734	ST5472	.	-	chr10	278373	278374	-237	chr10	278094	278095	42	279
chr10	312329	313330	ST5483	.	-	chr10	312969	312970	-185	chr10	312690	312691	94	279
chr11	179046	180047	ST1962	.	+	chr11	179407	179408	-223	chr11	179686	179687	56	279
chr11	179046	180047	ST5671	.	-	chr11	179686	179687	-228	chr11	179407	179408	51	279
chr11	396743	397744	ST5750	.	-	chr11	397383	397384	-227	chr11	397104	397105	52	279
chr11	489323	490324	11F-216	.	+	chr11	489684	489685	-199	chr11	489963	489964	80	279
chr11	489323	490324	ST2067	.	+	chr11	489684	489685	-212	chr11	489963	489964	67	279
chr11	489323	490324	ST5782	.	-	chr11	489963	489964	-143	chr11	489684	489685	136	279
chr12	500686	501687	ST2254	.	+	chr12	501047	501048	-215	chr12	501326	501327	64	279
chr12	500686	501687	ST5970	.	-	chr12	501326	501327	-236	chr12	501047	501048	43	279
chr12	858932	859933	ST2363	.	+	chr12	859293	859294	-146	chr12	859572	859573	133	279
chr13	232851	233852	ST2490	.	+	chr13	233212	233213	-220	chr13	233491	233492	59	279
chr13	430874	431875	ST6256	.	-	chr13	431514	431515	-269	chr13	431235	431236	10	279
chr13	430874	431875	ST6257	.	-	chr13	431514	431515	-61	chr13	431235	431236	218	279
chr13	545303	546304	ST2596	.	+	chr13	545664	545665	-241	chr13	545943	545944	38	279
chr13	545303	546304	ST6292	.	-	chr13	545943	545944	-234	chr13	545664	545665	45	279
chr13	706499	707500	ST2653	.	+	chr13	706860	706861	-221	chr13	707139	707140	58	279
chr13	706499	707500	ST6341	.	-	chr13	707139	707140	-206	chr13	706860	706861	73	279
chr14	338971	339972	ST2810	.	+	chr14	339332	339333	-228	chr14	339611	339612	51	279
chr14	338971	339972	ST6503	.	-	chr14	339611	339612	-215	chr14	339332	339333	64	279
chr14	345686	346687	ST2814	.	+	chr14	346047	346048	-257	chr14	346326	346327	22	279
chr14	345686	346687	ST6505	.	-	chr14	346326	346327	-226	chr14	346047	346048	53	279
chr14	531103	532104	ST2881	.	+	chr14	531464	531465	-234	chr14	531743	531744	45	279
chr14	590810	591811	ST6570	.	-	chr14	591450	591451	-236	chr14	591171	591172	43	279
chr14	634919	635920	ST2922	.	+	chr14	635280	635281	-201	chr14	635559	635560	78	279
chr14	634919	635920	ST6583	.	-	chr14	635559	635560	-234	chr14	635280	635281	45	279
chr15	295821	296822	ST3067	.	+	chr15	296182	296183	-242	chr15	296461	296462	37	279
chr15	295821	296822	ST6712	.	-	chr15	296461	296462	-249	chr15	296182	296183	30	279
chr15	572499	573500	ST3170	.	+	chr15	572860	572861	-244	chr15	573139	573140	35	279
chr15	572499	573500	ST6806	.	-	chr15	573139	573140	-207	chr15	572860	572861	72	279
chr16	144776	145777	16R-67	.	-	chr16	145416	145417	-140	chr16	145137	145138	139	279
chr16	254110	255111	ST3403	.	+	chr16	254471	254472	-218	chr16	254750	254751	61	279
chr16	254110	255111	ST7046	.	-	chr16	254750	254751	-225	chr16	254471	254472	54	279
chr16	506036	507037	ST3490	.	+	chr16	506397	506398	-215	chr16	506676	506677	64	279
chr16	506036	507037	ST7129	.	-	chr16	506676	506677	-228	chr16	506397	506398	51	279
chr16	596071	597072	ST3515	.	+	chr16	596432	596433	-237	chr16	596711	596712	42	279
chr16	681566	682567	ST3548	.	+	chr16	681927	681928	-254	chr16	682206	682207	25	279
chr16	681566	682567	ST7186	.	-	chr16	682206	682207	-245	chr16	681927	681928	34	279
chr2	177201	178202	ST3727	.	-	chr2	177841	177842	-234	chr2	177562	177563	45	279
chr2	496528	497529	ST0175	.	+	chr2	496889	496890	-260	chr2	497168	497169	19	279
chr2	496528	497529	ST3828	.	-	chr2	497168	497169	-231	chr2	496889	496890	48	279
chr3	120127	121128	ST3957	.	-	chr3	120767	120768	-240	chr3	120488	120489	39	279
chr4	1212211	1213212	ST0696	.	+	chr4	1212572	1212573	-208	chr4	1212851	1212852	71	279
chr4	1436293	1437294	ST0775	.	+	chr4	1436654	1436655	-190	chr4	1436933	1436934	89	279
chr4	1436293	1437294	ST4448	.	-	chr4	1436933	1436934	-237	chr4	1436654	1436655	42	279
chr4	37874	38875	ST0361	.	+	chr4	38235	38236	-228	chr4	38514	38515	51	279
chr4	68372	69373	ST4025	.	-	chr4	69012	69013	-241	chr4	68733	68734	38	279
chr4	693803	694804	ST0554	.	+	chr4	694164	694165	-242	chr4	694443	694444	37	279
chr4	745837	746838	ST4249	.	-	chr4	746477	746478	-235	chr4	746198	746199	44	279
chr4	762092	763093	TEL04R_Y_prime_element	.	+	chr4	1525186	1525187	-280	.	-1	-1	-1	279
chr5	546189	547190	ST0965	.	+	chr5	546550	546551	-239	chr5	546829	546830	40	279
chr6	209716	210717	ST4718	.	-	chr6	210356	210357	-252	chr6	210077	210078	27	279
chr6	95488	96489	ST0993	.	+	chr6	95849	95850	-177	chr6	96128	96129	102	279
chr7	1038122	1039123	ST5063	.	-	chr7	1038762	1038763	-210	chr7	1038483	1038484	69	279
chr7	254928	255929	ST1114	.	+	chr7	255289	255290	-268	chr7	255568	255569	11	279
chr7	584181	585182	ST1229	.	+	chr7	584542	584543	-232	chr7	584821	584822	47	279
chr9	216051	217052	ST1624	.	+	chr9	216412	216413	-215	chr9	216691	216692	64	279
chr9	216051	217052	ST5302	.	-	chr9	216691	216692	-156	chr9	216412	216413	123	279
chr1	52244	53245	ST3645	.	-	chr1	52884	52885	-227	chr1	52604	52605	53	280
chr10	359319	360320	ST5499	.	-	chr10	359959	359960	-231	chr10	359679	359680	49	280
chr11	295796	296797	ST2003	.	+	chr11	296156	296157	-226	chr11	296436	296437	54	280
chr11	295796	296797	ST5710	.	-	chr11	296436	296437	-194	chr11	296156	296157	86	280
chr11	63138	64139	ST5630	.	-	chr11	63778	63779	-228	chr11	63498	63499	52	280
chr12	632976	633977	ST2297	.	+	chr12	633336	633337	-190	chr12	633616	633617	90	280
chr12	632976	633977	ST6012	.	-	chr12	633616	633617	-238	chr12	633336	633337	42	280
chr12	833276	834277	12R-306	.	-	chr12	833916	833917	-233	chr12	833636	833637	47	280
chr12	833276	834277	ST2350	.	+	chr12	833636	833637	-243	chr12	833916	833917	37	280
chr12	833276	834277	ST6078	.	-	chr12	833916	833917	-273	chr12	833636	833637	7	280
chr13	405700	406701	ST2554	.	+	chr13	406060	406061	-221	chr13	406340	406341	59	280
chr13	405700	406701	ST6248	.	-	chr13	406340	406341	-231	chr13	406060	406061	49	280
chr13	424342	425343	ST2559	.	+	chr13	424702	424703	-243	chr13	424982	424983	37	280
chr13	424342	425343	ST6254	.	-	chr13	424982	424983	-233	chr13	424702	424703	47	280
chr14	157491	158492	ST6450	.	-	chr14	158131	158132	-222	chr14	157851	157852	58	280
chr14	304244	305245	ST6492	.	-	chr14	304884	304885	-224	chr14	304604	304605	56	280
chr15	220150	221151	15R-116	.	-	chr15	220790	220791	-227	chr15	220510	220511	53	280
chr15	220150	221151	ST3037	.	+	chr15	220510	220511	-220	chr15	220790	220791	60	280
chr15	220150	221151	ST6693	.	-	chr15	220790	220791	-248	chr15	220510	220511	32	280
chr15	35251	36252	ST6634	.	-	chr15	35891	35892	-254	chr15	35611	35612	26	280
chr15	518464	519465	ST3153	.	+	chr15	518824	518825	-216	chr15	519104	519105	64	280
chr15	846759	847760	ST3255	.	+	chr15	847119	847120	-236	chr15	847399	847400	44	280
chr15	846759	847760	ST6900	.	-	chr15	847399	847400	-216	chr15	847119	847120	64	280
chr16	116434	117435	ST3357	.	+	chr16	116794	116795	-246	chr16	117074	117075	34	280
chr16	593763	594764	ST3514	.	+	chr16	594123	594124	-234	chr16	594403	594404	46	280
chr16	790364	791365	16R-359	.	-	chr16	791004	791005	-235	chr16	790724	790725	45	280
chr16	790364	791365	ST7221	.	-	chr16	791004	791005	-242	chr16	790724	790725	38	280
chr2	181708	182709	ST0087	.	+	chr2	182068	182069	-263	chr2	182348	182349	17	280
chr2	181708	182709	ST3729	.	-	chr2	182348	182349	-205	chr2	182068	182069	75	280
chr2	276165	277166	ST0112	.	+	chr2	276525	276526	-234	chr2	276805	276806	46	280
chr2	484132	485133	ST3821	.	-	chr2	484772	484773	-227	chr2	484492	484493	53	280
chr2	620202	621203	ST0214	.	+	chr2	620562	620563	-258	chr2	620842	620843	22	280
chr2	739219	740220	ST0254	.	+	chr2	739579	739580	-241	chr2	739859	739860	39	280
chr2	806755	807756	2F-340	.	+	chr2	807115	807116	-147	chr2	807395	807396	133	280
chr3	105160	106161	ST0294	.	+	chr3	105520	105521	-273	chr3	105800	105801	7	280
chr3	105160	106161	ST3949	.	-	chr3	105800	105801	-219	chr3	105520	105521	61	280
chr3	40350	41351	3F-12	.	+	chr3	40710	40711	-187	chr3	40990	40991	93	280
chr3	40350	41351	ST3930	.	-	chr3	40990	40991	-186	chr3	40710	40711	94	280
chr3	93967	94968	ST3944	.	-	chr3	94607	94608	-226	chr3	94327	94328	54	280
chr4	1062454	1063455	ST4333	.	-	chr4	1063094	1063095	-226	chr4	1062814	1062815	54	280
chr4	1241771	1242772	ST4388	.	-	chr4	1242411	1242412	-275	chr4	1242131	1242132	5	280
chr4	158925	159926	ST0394	.	+	chr4	159285	159286	-250	chr4	159565	159566	30	280
chr4	459995	460996	ST0488	.	+	chr4	460355	460356	-224	chr4	460635	460636	56	280
chr4	501190	502191	ST0503	.	+	chr4	501550	501551	-126	chr4	501830	501831	154	280
chr4	807678	808679	ST0583	.	+	chr4	808038	808039	-224	chr4	808318	808319	56	280
chr4	953677	954678	ST0624	.	+	chr4	954037	954038	-235	chr4	954317	954318	45	280
chr5	177182	178183	5R-90-m	.	-	chr5	177822	177823	-199	chr5	177542	177543	81	280
